Census Tract,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,Asthma
6037240800,4341,Los Angeles,90002,Los Angeles,-118.261893,33.9397052,79.65
6037402303,4080,Los Angeles,91768,Pomona,-117.7559076,34.0671263,62.94
6037543801,5159,Los Angeles,90745,Carson,-118.2732944,33.8414725,65.92
6037192620,3542,Los Angeles,90004,Los Angeles,-118.2960541,34.0776717,56.78
6037231710,4165,Los Angeles,90037,Los Angeles,-118.2893576,34.0073136,100.68
6037533401,5098,Los Angeles,90270,Maywood,-118.1935828,33.9936631,48.68
6037433302,1530,Los Angeles,91732,El Monte,-118.0143495,34.0629878,73.28
6037228500,4869,Los Angeles,90011,Los Angeles,-118.2690648,34.0034919,69.72
6037238310,5002,Los Angeles,90044,Los Angeles,-118.2861074,33.9660436,83.72
6037104310,4962,Los Angeles,91331,Los Angeles,-118.4292815,34.2763731,63.82
6037572600,5357,Los Angeles,90810,Long Beach,-118.2140846,33.8071157,79.55
6037570100,3192,Los Angeles,90805,Long Beach,-118.1532085,33.8644752,90.76
6037120103,3452,Los Angeles,91402,Los Angeles,-118.4517984,34.2297196,93.94
6037204300,5445,Los Angeles,90033,Los Angeles,-118.2078724,34.0387492,57.54
6037575803,3229,Los Angeles,90813,Long Beach,-118.1937148,33.7789661,112.45
6037123103,3808,Los Angeles,91606,Los Angeles,-118.365403,34.192132,58.3
6037530602,1769,Los Angeles,90063,East Los Angeles,-118.1716259,34.0527788,41.16
6037106604,5068,Los Angeles,91342,Los Angeles,-118.4745764,34.3033292,63.98
6037541400,7989,Los Angeles,90222,Willowbrook,-118.2337235,33.9131395,121.95
6037601700,5126,Los Angeles,90304,Lennox,-118.3498384,33.935217,52.43
6037117520,4168,Los Angeles,91343,Los Angeles,-118.4621861,34.2300853,86.23
6037544001,4574,Los Angeles,90810,Carson,-118.2165909,33.8388248,79.55
6037123205,2492,Los Angeles,91605,Los Angeles,-118.3835614,34.1945637,72.66
6037185310,3131,Los Angeles,90065,Los Angeles,-118.2226256,34.0922029,65.4
6037502902,4168,Los Angeles,90670,Santa Fe Springs,-118.0524424,33.9427453,45.04
6037195710,4487,Los Angeles,90026,Los Angeles,-118.2686024,34.0747292,55.72
6037602103,6650,Los Angeles,90250,Hawthorne,-118.3567382,33.9283066,64.23
6037209103,3679,Los Angeles,90017,Los Angeles,-118.2640302,34.05711,51.01
6037500402,4856,Los Angeles,90660,Pico Rivera,-118.0763967,34.0036044,57.49
6037185203,3566,Los Angeles,90065,Los Angeles,-118.2316884,34.1001272,65.4
6037535501,3898,Los Angeles,90280,South Gate,-118.2221109,33.961166,50.79
6037543905,4636,Los Angeles,90745,Carson,-118.2550214,33.8155623,62.08
6037407200,6910,Los Angeles,91744,La Puente,-117.9597817,34.0335496,73.09
6037543305,3776,Los Angeles,90220,Unincorporated Los Angeles County area,-118.2238692,33.8611473,76.74
6037531503,2753,Los Angeles,90063,East Los Angeles,-118.174744,34.0294089,49.86
6037301602,4446,Los Angeles,91201,Glendale,-118.2987272,34.1621154,31.08
6037543400,3731,Los Angeles,90746,Carson,-118.2687215,33.8526247,89.55
6037186301,2906,Los Angeles,90065,Los Angeles,-118.2404336,34.1223506,58.09
6037207302,4806,Los Angeles,90013,Los Angeles,-118.2477263,34.04755,83.09
6037218900,6149,Los Angeles,90018,Los Angeles,-118.3230172,34.0326941,89.86
6037234901,3321,Los Angeles,90043,Los Angeles,-118.3286609,33.9817876,147.61
6037552400,2423,Los Angeles,90650,Norwalk,-118.0498503,33.899139,54.67
6037404701,5665,Los Angeles,91706,Baldwin Park,-117.9962625,34.0721312,66.81
6037540300,4728,Los Angeles,90262,Lynwood,-118.2196223,33.933573,50.14
6037294421,2891,Los Angeles,90710,Los Angeles,-118.2975664,33.790373,60.42
6037533702,3543,Los Angeles,90270,Maywood,-118.1827053,33.9835573,53.23
6037127920,4716,Los Angeles,91405,Los Angeles,-118.4356225,34.1975655,85.01
6037533805,3485,Los Angeles,90201,Bell,-118.1751358,33.9744232,54.25
6037204410,2575,Los Angeles,90033,Los Angeles,-118.2152707,34.0461881,81.34
6037209104,2560,Los Angeles,90017,Los Angeles,-118.2663761,34.0591782,79.97
6037532606,4405,Los Angeles,90255,Huntington Park,-118.2208725,33.9832062,60.74
6037240401,6379,Los Angeles,90044,Los Angeles,-118.2857119,33.949919,81.21
6037231600,7420,Los Angeles,90037,Los Angeles,-118.2980319,34.0072734,92.24
6037535607,4946,Los Angeles,90280,South Gate,-118.2211115,33.9419439,44
6037239502,4016,Los Angeles,90001,Los Angeles,-118.2630441,33.9693296,85.22
6037541300,5512,Los Angeles,90222,Compton,-118.2410907,33.911833,131.07
6037433402,4713,Los Angeles,91733,El Monte,-118.0346511,34.0595281,47.03
6037533601,4762,Los Angeles,90201,Bell,-118.1942193,33.9804922,48.65
6037119002,7976,Los Angeles,91331,Los Angeles,-118.4275349,34.2469249,81.71
6037218702,2056,Los Angeles,90018,Los Angeles,-118.3337765,34.0334074,78.24
6037224020,2733,Los Angeles,90007,Los Angeles,-118.2686568,34.0304827,44.36
6037600303,3883,Los Angeles,90044,Westmont,-118.2983324,33.9355949,125.58
6037533105,2510,Los Angeles,90255,Huntington Park,-118.216407,33.9828819,60.74
6037542104,3473,Los Angeles,90221,Compton,-118.190616,33.900837,95.67
6037229200,5072,Los Angeles,90011,Los Angeles,-118.2608283,33.9982715,69.72
6037502302,2970,Los Angeles,90606,West Whittier-Los Nietos,-118.0683122,33.9660089,50.6
6037237600,4101,Los Angeles,90044,Los Angeles,-118.283872,33.9785135,92.68
6037231900,6162,Los Angeles,90037,Los Angeles,-118.2773419,33.9997716,53.06
6037120106,4763,Los Angeles,91402,Los Angeles,-118.4563804,34.223102,93.94
6037600100,7410,Los Angeles,90044,Westmont,-118.2956255,33.9551471,125.58
6037228710,3982,Los Angeles,90011,Los Angeles,-118.2542903,33.9993679,69.72
6037234902,4088,Los Angeles,90043,Los Angeles,-118.3340918,33.9822575,126.52
6037134522,4167,Los Angeles,91303,Los Angeles,-118.6017183,34.2046744,86.35
6037209820,3073,Los Angeles,90015,Los Angeles,-118.2782548,34.0472132,47.09
6037120104,2228,Los Angeles,91402,Los Angeles,-118.4493666,34.223963,93.94
6037209520,2797,Los Angeles,90006,Los Angeles,-118.2769503,34.0505519,45.26
6037104500,3025,Los Angeles,91331,Los Angeles,-118.4257479,34.2555108,81.71
6037502700,6919,Los Angeles,90670,Santa Fe Springs,-118.0716366,33.9548068,55.19
6037121010,4934,Los Angeles,91352,Los Angeles,-118.403944,34.223913,60.88
6037228600,5301,Los Angeles,90011,Los Angeles,-118.2608661,34.0036935,69.72
6037541002,3318,Los Angeles,90746,Carson,-118.2728118,33.8751813,64.79
6037123203,4094,Los Angeles,91605,Los Angeles,-118.3916113,34.1967006,59.39
6037533501,3051,Los Angeles,90255,Huntington Park,-118.200577,33.9854565,38.7
6037208720,4319,Los Angeles,90057,Los Angeles,-118.2811045,34.0627628,74.85
6037408202,2015,Los Angeles,91745,Industry,-117.9657288,34.0213468,44.59
6037533201,2788,Los Angeles,90255,Huntington Park,-118.2081561,33.9819143,45.6
6037602104,6091,Los Angeles,90250,Hawthorne,-118.3483855,33.9278066,68.78
6037433802,3362,Los Angeles,91733,Unincorporated Los Angeles County area,-118.060117,34.0344665,65.92
6037219700,4507,Los Angeles,90016,Los Angeles,-118.3490693,34.0277561,99.57
6037542900,3254,Los Angeles,90220,Compton,-118.2453652,33.8918787,122.52
6037120108,4732,Los Angeles,91402,Los Angeles,-118.4563783,34.2300529,82.29
6037542105,4781,Los Angeles,90221,Compton,-118.199065,33.8932111,95.67
6037195720,2000,Los Angeles,90026,Los Angeles,-118.2633783,34.0737627,55.72
6037534001,5125,Los Angeles,90201,Bell Gardens,-118.1468675,33.9679322,49.52
6037543903,3740,Los Angeles,90745,Carson,-118.2576884,33.8296613,67.35
6037433307,3193,Los Angeles,91732,El Monte,-118.0061894,34.0685045,73.28
6037407601,4608,Los Angeles,91744,La Puente,-117.9461731,34.0384097,73.09
6037601402,4793,Los Angeles,90301,Inglewood,-118.3657334,33.9509443,93.62
6037209402,3963,Los Angeles,90057,Los Angeles,-118.277221,34.0546619,51.7
6037405102,5639,Los Angeles,91706,Baldwin Park,-117.9626794,34.0892124,66.86
6037408401,4389,Los Angeles,91745,Hacienda Heights,-117.9819037,34.0182786,46.16
6037127604,3157,Los Angeles,91406,Los Angeles,-118.479788,34.1993151,77.98
6037310501,4066,Los Angeles,91504,Burbank,-118.3394509,34.1946547,40.62
6037404702,5629,Los Angeles,91706,Baldwin Park,-117.9850227,34.0707595,66.86
6037534804,3736,Los Angeles,90255,Walnut Park,-118.2273157,33.9631931,47.79
6037296220,4447,Los Angeles,90731,Los Angeles,-118.2837798,33.7410279,103.61
6037541001,1144,Los Angeles,90248,West Rancho Dominguez,-118.2749503,33.8934521,48.02
6037573002,4086,Los Angeles,90806,Long Beach,-118.1915444,33.793484,71.3
6037238200,5565,Los Angeles,90044,Los Angeles,-118.2979777,33.9634958,104.81
6037199400,4759,Los Angeles,90031,Los Angeles,-118.2093313,34.0896162,51.17
6037432300,4350,Los Angeles,91731,El Monte,-118.0460653,34.0866395,46.3
6037532605,3301,Los Angeles,90255,Huntington Park,-118.2251677,33.9842413,60.74
6037190901,4587,Los Angeles,90038,Los Angeles,-118.3124771,34.0944222,45.77
6037310703,4793,Los Angeles,91502,Burbank,-118.3002133,34.1758933,28.26
6037550300,8421,Los Angeles,90650,Norwalk,-118.1013655,33.9257822,46.47
6037190802,2982,Los Angeles,90028,Los Angeles,-118.3299158,34.0943604,53.48
6037543501,7457,Los Angeles,90745,Carson,-118.2825106,33.8387785,67.35
6037212304,1832,Los Angeles,90005,Los Angeles,-118.2979144,34.0598537,43.91
6037576302,4077,Los Angeles,90813,Long Beach,-118.1828489,33.7789718,116.42
6037208802,3069,Los Angeles,90057,Los Angeles,-118.2786688,34.0621454,74.85
6037232200,3487,Los Angeles,90037,Los Angeles,-118.2978735,34.0017243,91.04
6037128210,5008,Los Angeles,91401,Los Angeles,-118.4443453,34.1835838,63.43
6037241300,2480,Los Angeles,90044,Los Angeles,-118.2862377,33.9261331,88.19
6037197700,5332,Los Angeles,90012,Los Angeles,-118.2457754,34.0685435,28.64
6037402405,2875,Los Angeles,91768,Pomona,-117.7929465,34.0671411,77.93
6037123010,4027,Los Angeles,91352,Los Angeles,-118.3745717,34.2027436,59.96
6037127803,4790,Los Angeles,91405,Los Angeles,-118.4530799,34.1975155,109.67
6037228320,3122,Los Angeles,90011,Los Angeles,-118.2636361,34.0078219,69.72
6037602004,3709,Los Angeles,90303,Inglewood,-118.3306448,33.934328,96.46
6037540102,6905,Los Angeles,90262,Lynwood,-118.1941847,33.9231953,67.87
6037502500,4274,Los Angeles,90660,Pico Rivera,-118.1106254,33.9759777,60.9
6037115302,3957,Los Angeles,91324,Los Angeles,-118.5503049,34.2259651,72.5
6037241110,3356,Los Angeles,90061,Los Angeles,-118.2716976,33.936494,128.21
6037291300,3037,Los Angeles,90248,Los Angeles,-118.2949002,33.86433,54.47
6037294302,4382,Los Angeles,90744,Los Angeles,-118.2782902,33.7848764,75.21
6037201700,5514,Los Angeles,90032,Los Angeles,-118.1708887,34.0674315,52.24
6037124201,3348,Los Angeles,91606,Los Angeles,-118.3746763,34.1848664,68.88
6037302504,4273,Los Angeles,91205,Glendale,-118.2491936,34.1351285,55.33
6037134520,6065,Los Angeles,91303,Los Angeles,-118.59964,34.198294,86.35
6037602802,5019,Los Angeles,90044,West Athens,-118.3003773,33.9201775,109.77
6037294620,4683,Los Angeles,90744,Los Angeles,-118.2479267,33.7874696,76.33
6037121600,2735,Los Angeles,91605,Los Angeles,-118.4105915,34.211069,69.14
6037402902,6903,Los Angeles,91766,Pomona,-117.7449619,34.0340192,74.95
6037232110,3038,Los Angeles,90037,Los Angeles,-118.2893178,33.9994947,100.68
6037134710,5836,Los Angeles,91306,Los Angeles,-118.5779426,34.2023735,84.14
6037408140,3793,Los Angeles,91744,South San Jose Hills,-117.9032402,34.0095219,61.89
6037294810,4278,Los Angeles,90744,Los Angeles,-118.2714945,33.7795265,76.33
6037502601,6939,Los Angeles,90660,Pico Rivera,-118.0944003,33.9594036,60.9
6037293202,6740,Los Angeles,90501,Los Angeles,-118.3037589,33.820409,56.51
6037531502,3397,Los Angeles,90022,East Los Angeles,-118.1708472,34.019891,72.44
6037120400,6769,Los Angeles,91402,Los Angeles,-118.4323396,34.2188821,83.32
6037228220,4375,Los Angeles,90011,Los Angeles,-118.2513193,34.0060455,69.72
6037541802,5306,Los Angeles,90262,Lynwood,-118.1867665,33.9098344,55.77
6037127910,5097,Los Angeles,91405,Los Angeles,-118.4443624,34.1975649,109.67
6037535702,5638,Los Angeles,90280,South Gate,-118.2050283,33.9542813,52.53
6037117530,6742,Los Angeles,91343,Los Angeles,-118.4643776,34.2264373,66.53
6037121101,2862,Los Angeles,91352,Los Angeles,-118.3654295,34.224417,74.78
6037600902,6491,Los Angeles,90302,Inglewood,-118.3522568,33.9720411,93.09
6037533402,4240,Los Angeles,90270,Maywood,-118.1951817,33.9898752,52.72
6037218800,2752,Los Angeles,90018,Los Angeles,-118.3230095,34.0377797,61.72
6037405201,4933,Los Angeles,91706,Baldwin Park,-117.9513657,34.0839121,57.56
6037530004,3495,Los Angeles,90640,Montebello,-118.09768,34.0184014,48.94
6037231800,5436,Los Angeles,90037,Los Angeles,-118.2774651,34.0074446,50.62
6037132700,4873,Los Angeles,91335,Los Angeles,-118.5257626,34.1888959,70.9
6037208903,4345,Los Angeles,90057,Los Angeles,-118.2733596,34.0597996,74.85
6037573300,4158,Los Angeles,90806,Long Beach,-118.1757078,33.7932911,80.67
6037192610,3703,Los Angeles,90004,Los Angeles,-118.2961539,34.081365,53.46
6037127103,3109,Los Angeles,91405,Los Angeles,-118.4301703,34.2043745,66.18
6037542000,4708,Los Angeles,90221,Compton,-118.2031731,33.9055367,83.19
6037553504,5363,Los Angeles,90723,Paramount,-118.1554579,33.9067419,46.77
6037555211,5652,Los Angeles,90716,Hawaiian Gardens,-118.0768628,33.8276575,53.8
6037433305,4582,Los Angeles,91732,El Monte,-118.0127105,34.0703231,73.28
6037603102,3664,Los Angeles,90247,Gardena,-118.2952308,33.8771796,68.64
6037201402,4995,Los Angeles,90032,Los Angeles,-118.1877681,34.0689106,63.37
6037209403,4148,Los Angeles,90017,Los Angeles,-118.2738446,34.0531328,60.46
6037532200,7363,Los Angeles,90640,Montebello,-118.1226036,33.9867681,45.38
6037602700,3770,Los Angeles,90250,Hawthorne,-118.3160924,33.9230881,77.83
6037542501,4891,Los Angeles,90220,Compton,-118.2367479,33.8907006,122.52
6037602600,8118,Los Angeles,90249,Gardena,-118.3195843,33.9112721,80
6037208610,4351,Los Angeles,90026,Los Angeles,-118.2817725,34.072159,40.48
6037209401,4472,Los Angeles,90057,Los Angeles,-118.2815247,34.0567212,59.91
6037432500,8180,Los Angeles,91732,El Monte,-118.0058397,34.0966686,64.61
6037127300,3809,Los Angeles,91406,Los Angeles,-118.4697535,34.2084003,50.06
6037531902,4763,Los Angeles,90022,East Los Angeles,-118.1324571,34.0117799,67.47
6037207301,4911,Los Angeles,90013,Los Angeles,-118.2516175,34.0465369,69.4
6037134521,3691,Los Angeles,91303,Los Angeles,-118.5952099,34.2046284,82.56
6037120105,2832,Los Angeles,91402,Los Angeles,-118.4488025,34.2340798,90.8
6037117407,3836,Los Angeles,91343,Los Angeles,-118.4703117,34.2301059,86.23
6037402403,5231,Los Angeles,91768,Pomona,-117.8132614,34.0502857,56.6
6037302503,4290,Los Angeles,91205,Glendale,-118.2473422,34.1376048,55.99
6037534404,3677,Los Angeles,90201,Cudahy,-118.1906245,33.9662404,47.59
6037128400,4502,Los Angeles,91411,Los Angeles,-118.4588522,34.1765494,71.66
6037208902,2692,Los Angeles,90017,Los Angeles,-118.2723721,34.0564462,53.55
6037554302,4393,Los Angeles,90706,Bellflower,-118.146903,33.8729892,56.53
6037294110,4129,Los Angeles,90744,Los Angeles,-118.260391,33.7979932,65.44
6037433306,3136,Los Angeles,91732,El Monte,-118.0077568,34.0715068,73.28
6037236100,6170,Los Angeles,90008,Los Angeles,-118.3402132,34.0126393,118.41
6037207400,1539,Los Angeles,90012,Los Angeles,-118.2466502,34.0561941,30.75
6037433602,2896,Los Angeles,91770,Rosemead,-118.0747627,34.0592472,40.18
6037210010,3561,Los Angeles,90015,Los Angeles,-118.2723121,34.046851,71.04
6037133100,5609,Los Angeles,91335,Los Angeles,-118.5442623,34.1852284,80.89
6037575901,3553,Los Angeles,90802,Long Beach,-118.2023757,33.7726916,81.93
6037191610,4237,Los Angeles,90029,Los Angeles,-118.3059569,34.0863828,50.11
6037530902,3840,Los Angeles,90063,East Los Angeles,-118.1810137,34.0445158,56.8
6037117405,3574,Los Angeles,91343,Los Angeles,-118.4702311,34.2337312,86.23
6037237201,3814,Los Angeles,90044,Los Angeles,-118.2991149,33.9857256,95.52
6037533701,2998,Los Angeles,90270,Maywood,-118.1820765,33.988846,44.91
6037191720,3224,Los Angeles,90038,Los Angeles,-118.3123611,34.0887897,58.73
6037531901,6237,Los Angeles,90022,East Los Angeles,-118.1423614,34.01324,72.44
6037530203,2728,Los Angeles,90640,Montebello,-118.1264604,34.0266482,57.34
6037320201,4049,Los Angeles,91340,San Fernando,-118.4396292,34.2860283,79.95
6037209810,2594,Los Angeles,90006,Los Angeles,-118.2823449,34.0491173,54.24
6037237401,4217,Los Angeles,90044,Los Angeles,-118.2948084,33.9784675,125.58
6037500600,4912,Los Angeles,90660,Pico Rivera,-118.088627,34.0074428,59.35
6037402406,5329,Los Angeles,91768,Pomona,-117.7827836,34.0670423,78.05
6037540800,5287,Los Angeles,90059,West Rancho Dominguez,-118.2557254,33.9176122,93.76
6037124104,2492,Los Angeles,91606,Los Angeles,-118.38341,34.1848613,72.71
6037551102,5427,Los Angeles,90242,Downey,-118.1206401,33.9259214,33.3
6037127606,3322,Los Angeles,91406,Los Angeles,-118.4777891,34.1902662,77.98
6037531202,4431,Los Angeles,90023,East Los Angeles,-118.1859277,34.0257388,64.51
6037502100,5036,Los Angeles,90606,Whittier,-118.0522351,33.9726429,49
6037208502,4364,Los Angeles,90057,Los Angeles,-118.2741645,34.066049,47.69
6037541801,6180,Los Angeles,90262,Lynwood,-118.1946754,33.9118044,60.14
6037404801,7911,Los Angeles,91706,Baldwin Park,-117.9773075,34.0785296,66.86
6037433403,4882,Los Angeles,91732,El Monte,-118.0270375,34.0627564,46.06
6037533803,6324,Los Angeles,90201,Bell,-118.1839766,33.9747696,54.25
6037900300,5613,Los Angeles,93535,Unincorporated Los Angeles County area,-118.0881554,34.7401046,146.66
6037239801,3705,Los Angeles,90001,Los Angeles,-118.2629318,33.9660533,80.63
6037540101,6743,Los Angeles,90262,Lynwood,-118.1901733,33.931052,62.82
6037600304,3910,Los Angeles,90044,Westmont,-118.2940128,33.9353608,125.58
6037238100,5163,Los Angeles,90047,Los Angeles,-118.3111989,33.963628,136.1
6037310601,6383,Los Angeles,91504,Burbank,-118.3272409,34.1936348,39.68
6037302506,3262,Los Angeles,91205,Glendale,-118.2463128,34.1277465,51.82
6037132001,3463,Los Angeles,91406,Los Angeles,-118.514195,34.1920691,72
6037302301,3985,Los Angeles,91204,Glendale,-118.2632446,34.1446832,36.16
6037530400,3744,Los Angeles,91754,Monterey Park,-118.1545859,34.0382967,36.26
6037576200,5324,Los Angeles,90802,Long Beach,-118.1867636,33.7723836,75.83
6037572302,3610,Los Angeles,90810,Long Beach,-118.2105459,33.8161834,79.55
6037602105,4116,Los Angeles,90250,Hawthorne,-118.3481425,33.9200581,77.65
6037543502,4218,Los Angeles,90502,West Carson,-118.2931768,33.8404078,58.78
6037572400,1425,Los Angeles,90810,Long Beach,-118.2108384,33.8248551,79.55
6037407001,6284,Los Angeles,91746,West Puente Valley,-117.979529,34.0595763,42.57
6037221601,3141,Los Angeles,90007,Los Angeles,-118.2959265,34.0348166,44.97
6037231210,4040,Los Angeles,90037,Los Angeles,-118.2980282,34.0145285,81.31
6037570303,4471,Los Angeles,90805,Long Beach,-118.1925812,33.8596484,94.42
6037554403,5848,Los Angeles,90706,Bellflower,-118.1382198,33.8736738,60.83
6037900602,5542,Los Angeles,93535,Lancaster,-118.1210674,34.7114455,154.39
6037532101,6747,Los Angeles,90640,Montebello,-118.1062505,34.0048535,56.92
6037237710,4410,Los Angeles,90044,Los Angeles,-118.2861364,33.9726959,80.94
6037123204,3129,Los Angeles,91606,Los Angeles,-118.3943295,34.193936,54.18
6037533202,3124,Los Angeles,90255,Huntington Park,-118.2097713,33.9784203,49.56
6037572700,5268,Los Angeles,90810,Long Beach,-118.212716,33.801549,76.7
6037403000,6950,Los Angeles,91766,Pomona,-117.7572801,34.0378439,74.95
6037542700,6129,Los Angeles,90220,Compton,-118.2360631,33.9013299,115.45
6037302202,5510,Los Angeles,91205,Glendale,-118.2485559,34.1407531,59.54
6037190520,3979,Los Angeles,90027,Los Angeles,-118.3038048,34.0999328,43.46
6037123410,4181,Los Angeles,91605,Los Angeles,-118.4214325,34.1993793,49.57
6037402501,5591,Los Angeles,91766,Pomona,-117.7643708,34.0542894,74.1
6037531201,5530,Los Angeles,90063,East Los Angeles,-118.1860673,34.0297365,39.92
6037232400,7361,Los Angeles,90062,Los Angeles,-118.3108346,33.9993836,128.19
6037900701,5012,Los Angeles,93534,Lancaster,-118.14081,34.6819687,137.04
6037534803,4589,Los Angeles,90255,Walnut Park,-118.2254355,33.9692765,53.05
6037104704,4321,Los Angeles,91331,Los Angeles,-118.4088637,34.2625316,81.71
6037235202,4331,Los Angeles,90043,Los Angeles,-118.330376,33.9730801,131.73
6037209200,4545,Los Angeles,90017,Los Angeles,-118.2610818,34.0542091,79.97
6037104821,3551,Los Angeles,91331,Los Angeles,-118.4162955,34.2465705,81.71
6037127603,3068,Los Angeles,91406,Los Angeles,-118.4800026,34.1957245,77.98
6037221402,2851,Los Angeles,90018,Los Angeles,-118.3090474,34.0384431,37.01
6037297120,3053,Los Angeles,90731,Los Angeles,-118.2850961,33.7280812,103.61
6037224320,2972,Los Angeles,90015,Los Angeles,-118.280853,34.0415884,48.18
6037236202,5764,Los Angeles,90008,Los Angeles,-118.3530792,34.0170719,86.99
6037910101,1863,Los Angeles,93552,Unincorporated Los Angeles County area,-118.0270881,34.6056671,96.61
6037535605,4440,Los Angeles,90280,South Gate,-118.2165071,33.9487813,52.53
6037405001,6029,Los Angeles,91706,Baldwin Park,-117.9659964,34.1027727,66.86
6037603005,5928,Los Angeles,90247,Gardena,-118.3047564,33.8982954,76.29
6037104610,3386,Los Angeles,91331,Los Angeles,-118.4189927,34.2604355,81.71
6037237500,2922,Los Angeles,90044,Los Angeles,-118.2893094,33.9783023,125.58
6037542800,2980,Los Angeles,90220,Compton,-118.2473437,33.8995257,101.48
6037502402,3874,Los Angeles,90660,Pico Rivera,-118.0905791,33.9737097,60.9
6037207502,2888,Los Angeles,90071,Los Angeles,-118.253084,34.052707,47.79
6037405202,4850,Los Angeles,91706,Baldwin Park,-117.9632149,34.0808733,66.86
6037552602,4416,Los Angeles,90650,Norwalk,-118.0639397,33.8912309,47.46
6037221500,3875,Los Angeles,90018,Los Angeles,-118.3046372,34.0348455,55.36
6037131800,6157,Los Angeles,91335,Los Angeles,-118.527308,34.2047091,77.11
6037432601,7210,Los Angeles,91732,El Monte,-118.0143396,34.0820032,73.28
6037530802,3165,Los Angeles,90063,East Los Angeles,-118.181318,34.052283,56.8
6037134720,5074,Los Angeles,91306,Los Angeles,-118.5688121,34.2046449,79.11
6037231220,4653,Los Angeles,90037,Los Angeles,-118.2893753,34.0145635,71.2
6037115403,3583,Los Angeles,91325,Los Angeles,-118.5317299,34.2247342,46.93
6037128601,4369,Los Angeles,91401,Los Angeles,-118.4410821,34.1784585,63.43
6037296600,5358,Los Angeles,90731,Los Angeles,-118.2923625,33.7397829,103.61
6037218210,3721,Los Angeles,90019,Los Angeles,-118.3423056,34.0427907,57.36
6037404301,5503,Los Angeles,91702,Azusa,-117.9041106,34.1275266,71.92
6037106520,5920,Los Angeles,91342,Los Angeles,-118.4613524,34.3088574,63.98
6037119340,4264,Los Angeles,91402,Los Angeles,-118.4519009,34.233609,93.94
6037402904,3705,Los Angeles,91766,Pomona,-117.7362111,34.0260693,74.9
6037134001,3864,Los Angeles,91303,Los Angeles,-118.5917267,34.2029146,68.26
6037980010,95,Los Angeles,90012,Los Angeles,-118.2393993,34.0786561,25.03
6037553602,4752,Los Angeles,90723,Paramount,-118.1644286,33.9089742,49.06
6037191120,3900,Los Angeles,90029,Los Angeles,-118.304794,34.0929287,39.77
6037482402,7566,Los Angeles,91770,Unincorporated Los Angeles County area,-118.0800883,34.0489168,41.17
6037433601,5066,Los Angeles,91770,Rosemead,-118.0761336,34.0670912,37.84
6037139504,3998,Los Angeles,91316,Los Angeles,-118.5202503,34.1670182,68.54
6037221110,3705,Los Angeles,90006,Los Angeles,-118.2878287,34.0457195,54.24
6037127605,4329,Los Angeles,91406,Los Angeles,-118.4847378,34.189727,77.98
6037203200,5695,Los Angeles,90033,Los Angeles,-118.1968646,34.0526028,51.52
6037237300,5311,Los Angeles,90047,Los Angeles,-118.3110714,33.9782833,142.48
6037121221,2420,Los Angeles,91352,Los Angeles,-118.3955564,34.2276073,74.78
6037530301,2211,Los Angeles,90022,East Los Angeles,-118.155189,34.0294615,72.44
6037570304,5094,Los Angeles,90805,Long Beach,-118.1926968,33.8563177,94.42
6037530302,6849,Los Angeles,90022,East Los Angeles,-118.1479458,34.0278115,67
6037301701,2962,Los Angeles,91202,Glendale,-118.2746677,34.1584908,26.01
6037237720,3707,Los Angeles,90044,Los Angeles,-118.2861511,33.9692863,76.3
6037408139,4536,Los Angeles,91744,South San Jose Hills,-117.9134004,34.012323,61.59
6037602003,4760,Los Angeles,90303,Inglewood,-118.3393882,33.9343496,90.81
6037533107,3503,Los Angeles,90255,Huntington Park,-118.2164699,33.9745613,60.74
6037533203,1931,Los Angeles,90255,Huntington Park,-118.2082753,33.9742767,54.4
6037132300,7912,Los Angeles,91335,Los Angeles,-118.5273253,34.1974433,77.64
6037402102,4858,Los Angeles,91767,Pomona,-117.7464275,34.0844486,79.24
6037554105,4478,Los Angeles,90706,Bellflower,-118.1198534,33.8860491,61.64
6037602508,6922,Los Angeles,90250,Hawthorne,-118.339504,33.9128073,77.65
6037191410,4646,Los Angeles,90029,Los Angeles,-118.2881169,34.0887621,70
6037530102,4862,Los Angeles,90640,Montebello,-118.1154765,34.0153528,57.34
6037540202,7116,Los Angeles,90262,Lynwood,-118.2061463,33.9338474,56.87
6037191203,2383,Los Angeles,90029,Los Angeles,-118.2939076,34.0931674,37.29
6037407701,4903,Los Angeles,91744,La Puente,-117.9298385,34.013937,73.09
6037201501,5367,Los Angeles,90032,Los Angeles,-118.1646555,34.0865636,59.95
6037132900,3885,Los Angeles,91335,Los Angeles,-118.5281458,34.1831957,59.9
6037603900,7666,Los Angeles,90260,Lawndale,-118.35763,33.894766,61.84
6037139302,5000,Los Angeles,91356,Los Angeles,-118.5383656,34.1767231,48.22
6037302104,4288,Los Angeles,91205,Glendale,-118.2320864,34.1454079,43.46
6037132002,3354,Los Angeles,91406,Los Angeles,-118.507196,34.1948951,69.66
6037104620,3528,Los Angeles,91331,Los Angeles,-118.4224647,34.2579043,81.71
6037552200,5686,Los Angeles,90650,Norwalk,-118.07318,33.9087246,57.55
6037407102,5710,Los Angeles,91746,La Puente,-117.9767958,34.0437456,51.18
6037204200,3657,Los Angeles,90033,Los Angeles,-118.2050757,34.0436195,69.81
6037218120,4638,Los Angeles,90019,Los Angeles,-118.3206759,34.0435631,68.9
